step,train_loss,val_loss,lr,grad_norm,elapsed_s,tokens
1971,3.433232,,0.00062375,0.502748,6141.2,8077312
1972,3.368026,,0.00062257,0.478801,6142.6,8081408
1973,3.345825,,0.00062140,0.465485,6143.9,8085504
1974,3.376879,,0.00062024,0.504681,6145.3,8089600
1975,3.326919,,0.00061907,0.464160,6146.6,8093696
1976,3.328626,,0.00061791,0.474526,6148.0,8097792
1977,3.358131,,0.00061674,0.495497,6149.3,8101888
1978,3.400297,,0.00061558,0.497576,6150.7,8105984
1979,3.244795,,0.00061442,0.494165,6152.0,8110080
1980,3.423658,,0.00061327,0.475207,6153.4,8114176
1981,3.418665,,0.00061211,0.483492,6154.9,8118272
1982,3.336139,,0.00061096,0.466545,6156.2,8122368
1983,3.328197,,0.00060981,0.474800,6157.6,8126464
1984,3.290180,,0.00060866,0.478852,6158.9,8130560
1985,3.432195,,0.00060751,0.490137,6160.3,8134656
1986,3.334368,,0.00060636,0.480672,6161.6,8138752
1987,3.257806,,0.00060522,0.489907,6163.0,8142848
1988,3.357574,,0.00060408,0.479674,6164.4,8146944
1989,3.498001,,0.00060294,0.496233,6165.9,8151040
1990,3.389414,,0.00060180,0.465126,6167.3,8155136
1991,3.313776,,0.00060066,0.471952,6168.7,8159232
1992,3.344542,,0.00059953,0.479245,6170.1,8163328
1993,3.317715,,0.00059840,0.487302,6171.4,8167424
1994,3.465226,,0.00059727,0.503047,6172.8,8171520
1995,3.488356,,0.00059614,0.494975,6174.2,8175616
1996,3.464886,,0.00059501,0.513634,6175.5,8179712
1997,3.357762,,0.00059388,0.487229,6176.9,8183808
1998,3.341103,,0.00059276,0.491461,6178.2,8187904
1999,3.331693,,0.00059164,0.507305,6179.6,8192000
2000,3.451750,3.627063,0.00059052,0.491498,6189.3,8196096
2001,3.305579,,0.00058940,0.491722,6192.3,8200192
2002,3.433621,,0.00058829,0.500012,6193.7,8204288
2003,3.272531,,0.00058717,0.492308,6195.2,8208384
2004,3.307458,,0.00058606,0.475379,6196.5,8212480
2005,3.328300,,0.00058495,0.504596,6197.9,8216576
2006,3.376077,,0.00058384,0.469268,6199.3,8220672
2007,3.338787,,0.00058274,0.502834,6200.7,8224768
2008,3.341170,,0.00058163,0.488820,6202.2,8228864
2009,3.336099,,0.00058053,0.499230,6203.5,8232960
2010,3.450699,,0.00057943,0.479178,6204.8,8237056
2011,3.436325,,0.00057833,0.483489,6206.3,8241152
2012,3.455764,,0.00057724,0.479173,6207.6,8245248
2013,3.277652,,0.00057614,0.485610,6209.0,8249344
2014,3.292429,,0.00057505,0.482209,6210.4,8253440
2015,3.425573,,0.00057396,0.476046,6211.8,8257536
2016,3.288848,,0.00057287,0.478865,6213.2,8261632
2017,3.314700,,0.00057178,0.477935,6214.6,8265728
2018,3.359680,,0.00057070,0.480659,6216.0,8269824
2019,3.393278,,0.00056961,0.483128,6217.4,8273920
2020,3.408253,,0.00056853,0.494918,6218.8,8278016
2021,3.407511,,0.00056745,0.483993,6220.2,8282112
2022,3.466191,,0.00056638,0.483084,6221.8,8286208
2023,3.298542,,0.00056530,0.477018,6223.4,8290304
2024,3.319200,,0.00056423,0.520736,6225.0,8294400
2025,3.248702,,0.00056316,0.515398,6226.5,8298496
2026,3.257725,,0.00056209,0.505717,6228.2,8302592
2027,3.347291,,0.00056102,0.490053,6229.7,8306688
2028,3.382304,,0.00055995,0.493638,6231.4,8310784
2029,3.414471,,0.00055889,0.499479,6232.9,8314880
2030,3.378339,,0.00055783,0.503815,6234.8,8318976
2031,3.346625,,0.00055677,0.516260,6236.7,8323072
2032,3.309726,,0.00055571,0.484062,6238.5,8327168
2033,3.350113,,0.00055465,0.486847,6240.2,8331264
2034,3.469120,,0.00055360,0.539666,6241.8,8335360
2035,3.308554,,0.00055255,0.495023,6243.2,8339456
2036,3.470138,,0.00055150,0.487974,6244.6,8343552
2037,3.489398,,0.00055045,0.501425,6245.9,8347648
2038,3.397381,,0.00054940,0.478112,6247.3,8351744
2039,3.409525,,0.00054836,0.478531,6248.7,8355840
2040,3.315127,,0.00054732,0.481796,6250.0,8359936
2041,3.397762,,0.00054628,0.489641,6251.4,8364032
2042,3.256668,,0.00054524,0.533092,6252.8,8368128
2043,3.344538,,0.00054420,0.498737,6254.2,8372224
2044,3.311664,,0.00054317,0.496720,6255.6,8376320
2045,3.338820,,0.00054214,0.494187,6257.1,8380416
2046,3.329409,,0.00054111,0.474873,6258.9,8384512
2047,3.372030,,0.00054008,0.479687,6260.5,8388608
2048,3.359446,,0.00053905,0.497793,6262.2,8392704
2049,3.282886,,0.00053803,0.525234,6263.8,8396800
2050,3.355742,3.620719,0.00053700,0.504640,6276.0,8400896
2051,3.343327,,0.00053598,0.486822,6277.7,8404992
2052,3.240325,,0.00053497,0.480444,6279.3,8409088
2053,3.402609,,0.00053395,0.490499,6281.3,8413184
2054,3.385056,,0.00053293,0.525054,6283.1,8417280
2055,3.318619,,0.00053192,0.501203,6284.9,8421376
2056,3.403371,,0.00053091,0.501455,6286.7,8425472
2057,3.417245,,0.00052990,0.525721,6288.5,8429568
2058,3.352804,,0.00052890,0.469281,6290.2,8433664
2059,3.283807,,0.00052789,0.492838,6292.1,8437760
2060,3.390499,,0.00052689,0.504434,6293.8,8441856
2061,3.326360,,0.00052589,0.540614,6295.6,8445952
2062,3.331725,,0.00052489,0.513992,6297.4,8450048
2063,3.313873,,0.00052389,0.488724,6299.2,8454144
2064,3.410000,,0.00052290,0.494896,6301.0,8458240
2065,3.314562,,0.00052191,0.466483,6302.7,8462336
2066,3.466785,,0.00052092,0.500180,6304.5,8466432
2067,3.389102,,0.00051993,0.499951,6306.2,8470528
2068,3.438069,,0.00051894,0.495141,6308.0,8474624
2069,3.388019,,0.00051796,0.485024,6309.8,8478720
2070,3.428429,,0.00051698,0.488318,6311.5,8482816
2071,3.434848,,0.00051600,0.479099,6313.4,8486912
2072,3.277723,,0.00051502,0.483567,6315.9,8491008
2073,3.424573,,0.00051404,0.470006,6317.9,8495104
2074,3.442144,,0.00051307,0.469424,6320.2,8499200
2075,3.287215,,0.00051210,0.495764,6322.1,8503296
2076,3.350573,,0.00051113,0.477880,6324.0,8507392
2077,3.323327,,0.00051016,0.480927,6325.9,8511488
2078,3.251467,,0.00050919,0.485072,6327.7,8515584
2079,3.353837,,0.00050823,0.491954,6329.6,8519680
2080,3.443356,,0.00050727,0.493599,6331.7,8523776
2081,3.478684,,0.00050631,0.503802,6333.6,8527872
2082,3.196055,,0.00050535,0.493989,6335.4,8531968
2083,3.406131,,0.00050439,0.473111,6337.1,8536064
2084,3.447128,,0.00050344,0.484970,6339.1,8540160
2085,3.451465,,0.00050249,0.490040,6340.9,8544256
2086,3.394175,,0.00050154,0.491656,6342.8,8548352
2087,3.388738,,0.00050059,0.489036,6344.7,8552448
2088,3.374738,,0.00049964,0.489266,6346.6,8556544
2089,3.379288,,0.00049870,0.480329,6348.4,8560640
2090,3.247093,,0.00049776,0.467970,6350.4,8564736
2091,3.347697,,0.00049682,0.468823,6352.5,8568832
2092,3.376880,,0.00049588,0.492972,6354.4,8572928
2093,3.337308,,0.00049495,0.475753,6356.4,8577024
2094,3.292085,,0.00049401,0.495568,6358.2,8581120
2095,3.338923,,0.00049308,0.476009,6360.2,8585216
2096,3.234340,,0.00049215,0.466077,6361.9,8589312
2097,3.385843,,0.00049123,0.502479,6363.8,8593408
2098,3.310898,,0.00049030,0.487375,6365.9,8597504
2099,3.246437,,0.00048938,0.484893,6367.8,8601600
2100,3.356217,3.614086,0.00048846,0.481093,6383.6,8605696
2101,3.366411,,0.00048754,0.496695,6385.8,8609792
2102,3.327127,,0.00048662,0.517768,6387.6,8613888
2103,3.384436,,0.00048571,0.515006,6389.5,8617984
2104,3.357082,,0.00048480,0.477360,6391.5,8622080
2105,3.429966,,0.00048389,0.495425,6393.6,8626176
2106,3.443576,,0.00048298,0.528593,6395.6,8630272
2107,3.356802,,0.00048207,0.501642,6397.6,8634368
2108,3.521388,,0.00048117,0.543847,6399.4,8638464
2109,3.299462,,0.00048026,0.471370,6401.4,8642560
2110,3.378052,,0.00047936,0.491807,6403.2,8646656
2111,3.306140,,0.00047847,0.495738,6405.2,8650752
2112,3.259437,,0.00047757,0.488369,6407.1,8654848
2113,3.283433,,0.00047668,0.498479,6408.9,8658944
2114,3.453513,,0.00047579,0.487279,6410.9,8663040
2115,3.381824,,0.00047490,0.481698,6412.7,8667136
2116,3.416383,,0.00047401,0.491125,6414.6,8671232
2117,3.332184,,0.00047312,0.493214,6416.5,8675328
2118,3.346285,,0.00047224,0.510461,6418.4,8679424
2119,3.379614,,0.00047136,0.499904,6420.2,8683520
2120,3.464371,,0.00047048,0.472296,6422.2,8687616
2121,3.453982,,0.00046960,0.534399,6424.1,8691712
2122,3.395361,,0.00046873,0.484461,6426.1,8695808
2123,3.332548,,0.00046786,0.499182,6428.1,8699904
2124,3.339393,,0.00046699,0.491831,6429.6,8704000
2125,3.257394,,0.00046612,0.516397,6431.2,8708096
2126,3.341370,,0.00046525,0.492078,6432.8,8712192
2127,3.370070,,0.00046439,0.490786,6434.3,8716288
2128,3.356053,,0.00046353,0.487538,6436.0,8720384
2129,3.166211,,0.00046267,0.481299,6437.6,8724480
2130,3.354918,,0.00046181,0.477674,6439.2,8728576
2131,3.458487,,0.00046095,0.500553,6440.9,8732672
2132,3.423677,,0.00046010,0.491818,6442.9,8736768
2133,3.243835,,0.00045925,0.493885,6444.7,8740864
2134,3.299146,,0.00045840,0.475828,6446.4,8744960
2135,3.316391,,0.00045755,0.477831,6448.1,8749056
2136,3.480641,,0.00045671,0.493581,6449.8,8753152
2137,3.395719,,0.00045586,0.516310,6451.5,8757248
2138,3.333886,,0.00045502,0.492203,6453.2,8761344
2139,3.319423,,0.00045418,0.478088,6455.1,8765440
2140,3.327603,,0.00045335,0.507862,6457.1,8769536
2141,3.351551,,0.00045251,0.491174,6458.5,8773632
2142,3.263767,,0.00045168,0.490631,6460.3,8777728
2143,3.388044,,0.00045085,0.525448,6461.9,8781824
2144,3.375759,,0.00045002,0.491510,6463.7,8785920
2145,3.341519,,0.00044920,0.496934,6465.5,8790016
2146,3.295739,,0.00044837,0.498709,6467.0,8794112
2147,3.438076,,0.00044755,0.505666,6468.6,8798208
2148,3.284987,,0.00044673,0.500066,6470.2,8802304
2149,3.345839,,0.00044591,0.479437,6471.8,8806400
2150,3.439542,3.612613,0.00044510,0.502614,6484.2,8810496
2151,3.303533,,0.00044429,0.483067,6485.8,8814592
2152,3.350048,,0.00044348,0.486648,6487.5,8818688
2153,3.328787,,0.00044267,0.486811,6489.1,8822784
2154,3.379583,,0.00044186,0.488543,6490.7,8826880
2155,3.367815,,0.00044106,0.486068,6492.4,8830976
2156,3.398349,,0.00044025,0.476487,6494.1,8835072
2157,3.223686,,0.00043945,0.515355,6495.7,8839168
2158,3.309443,,0.00043866,0.496556,6497.4,8843264
2159,3.259610,,0.00043786,0.485719,6499.2,8847360
2160,3.312206,,0.00043707,0.478690,6500.7,8851456
2161,3.265803,,0.00043628,0.499339,6502.4,8855552
2162,3.272164,,0.00043549,0.490065,6504.0,8859648
2163,3.492396,,0.00043470,0.517841,6505.6,8863744
2164,3.353646,,0.00043392,0.476946,6507.2,8867840
2165,3.293630,,0.00043313,0.486848,6508.8,8871936
2166,3.260065,,0.00043235,0.490219,6510.4,8876032
2167,3.244321,,0.00043157,0.471215,6512.0,8880128
2168,3.424066,,0.00043080,0.490298,6513.6,8884224
2169,3.323562,,0.00043002,0.484343,6515.2,8888320
2170,3.465776,,0.00042925,0.488249,6516.7,8892416
2171,3.436627,,0.00042848,0.508262,6518.4,8896512
2172,3.367975,,0.00042772,0.499301,6519.9,8900608
2173,3.320562,,0.00042695,0.500040,6521.6,8904704
2174,3.396501,,0.00042619,0.489454,6523.3,8908800
2175,3.365353,,0.00042543,0.519234,6525.0,8912896
2176,3.364817,,0.00042467,0.484957,6526.6,8916992
2177,3.468320,,0.00042391,0.503987,6528.2,8921088
2178,3.291782,,0.00042316,0.485605,6529.9,8925184
2179,3.339815,,0.00042241,0.498093,6531.4,8929280
2180,3.352018,,0.00042166,0.532825,6533.0,8933376
2181,3.387044,,0.00042091,0.489163,6534.6,8937472
2182,3.395092,,0.00042016,0.487496,6536.3,8941568
2183,3.283477,,0.00041942,0.482463,6537.8,8945664
2184,3.346552,,0.00041868,0.496546,6539.3,8949760
2185,3.333292,,0.00041794,0.482916,6541.0,8953856
2186,3.335500,,0.00041720,0.493737,6542.6,8957952
2187,3.396056,,0.00041647,0.476106,6544.1,8962048
2188,3.394041,,0.00041574,0.504097,6545.7,8966144
2189,3.410200,,0.00041501,0.494924,6547.4,8970240
2190,3.242568,,0.00041428,0.488123,6549.0,8974336
2191,3.440619,,0.00041355,0.480411,6550.7,8978432
2192,3.377751,,0.00041283,0.481059,6552.2,8982528
2193,3.393030,,0.00041211,0.487318,6553.9,8986624
2194,3.313510,,0.00041139,0.486884,6555.5,8990720
2195,3.279428,,0.00041067,0.512989,6557.0,8994816
2196,3.270796,,0.00040996,0.481994,6558.6,8998912
2197,3.323527,,0.00040925,0.511131,6560.2,9003008
2198,3.324209,,0.00040854,0.483069,6561.7,9007104
2199,3.348207,,0.00040783,0.496644,6563.3,9011200
2200,3.313724,3.603907,0.00040712,0.497334,6576.5,9015296
2201,3.304740,,0.00040642,0.497299,6578.4,9019392
2202,3.294323,,0.00040572,0.495239,6580.2,9023488
2203,3.322268,,0.00040502,0.501994,6582.0,9027584
2204,3.233219,,0.00040432,0.477178,6583.7,9031680
2205,3.305819,,0.00040363,0.477281,6585.4,9035776
2206,3.281422,,0.00040294,0.495927,6587.1,9039872
2207,3.317012,,0.00040225,0.491008,6588.8,9043968
2208,3.238430,,0.00040156,0.499525,6590.7,9048064
2209,3.366949,,0.00040087,0.521209,6592.6,9052160
2210,3.405231,,0.00040019,0.487216,6594.6,9056256
2211,3.353000,,0.00039951,0.498207,6596.8,9060352
2212,3.300863,,0.00039883,0.470153,6598.7,9064448
2213,3.346543,,0.00039815,0.561369,6600.7,9068544
2214,3.421770,,0.00039748,0.505008,6602.4,9072640
2215,3.336969,,0.00039680,0.477057,6604.3,9076736
2216,3.398606,,0.00039613,0.530927,6606.0,9080832
2217,3.230172,,0.00039547,0.471314,6607.7,9084928
2218,3.420174,,0.00039480,0.512098,6609.3,9089024
2219,3.287846,,0.00039414,0.500657,6611.0,9093120
2220,3.387973,,0.00039348,0.492182,6612.4,9097216
2221,3.372550,,0.00039282,0.493553,6613.7,9101312
2222,3.306099,,0.00039216,0.493885,6615.2,9105408
2223,3.424232,,0.00039151,0.476599,6616.6,9109504
2224,3.458811,,0.00039086,0.485263,6618.0,9113600
2225,3.288027,,0.00039021,0.525118,6619.3,9117696
2226,3.235519,,0.00038956,0.466476,6620.7,9121792
2227,3.357065,,0.00038891,0.506674,6622.1,9125888
2228,3.274378,,0.00038827,0.464557,6623.4,9129984
2229,3.324796,,0.00038763,0.485669,6624.7,9134080
2230,3.396811,,0.00038699,0.504831,6626.2,9138176
2231,3.245910,,0.00038635,0.487973,6627.6,9142272
2232,3.274821,,0.00038572,0.487837,6629.0,9146368
2233,3.331643,,0.00038509,0.499505,6630.5,9150464
2234,3.272589,,0.00038446,0.481871,6632.4,9154560
2235,3.259154,,0.00038383,0.476727,6633.7,9158656
2236,3.321999,,0.00038321,0.481816,6635.1,9162752
2237,3.333942,,0.00038258,0.511850,6636.6,9166848
2238,3.328188,,0.00038196,0.468888,6638.2,9170944
2239,3.457163,,0.00038135,0.503850,6639.6,9175040
2240,3.394255,,0.00038073,0.504481,6641.2,9179136
2241,3.374285,,0.00038012,0.506738,6642.9,9183232
2242,3.412176,,0.00037951,0.522770,6644.6,9187328
2243,3.323561,,0.00037890,0.487392,6646.0,9191424
2244,3.314628,,0.00037829,0.474938,6647.4,9195520
2245,3.426849,,0.00037769,0.526278,6648.7,9199616
2246,3.386137,,0.00037708,0.523320,6650.1,9203712
2247,3.341433,,0.00037648,0.494998,6651.4,9207808
2248,3.339526,,0.00037589,0.488734,6653.2,9211904
2249,3.418280,,0.00037529,0.502039,6654.6,9216000
2250,3.312196,3.605168,0.00037470,0.485890,6664.7,9220096
2251,3.337400,,0.00037411,0.480710,6668.1,9224192
2252,3.181814,,0.00037352,0.480687,6669.5,9228288
2253,3.421227,,0.00037293,0.493285,6671.2,9232384
2254,3.307711,,0.00037235,0.483991,6672.9,9236480
2255,3.366098,,0.00037177,0.483204,6674.4,9240576
2256,3.358636,,0.00037119,0.476005,6676.0,9244672
2257,3.353692,,0.00037061,0.485108,6677.5,9248768
2258,3.280336,,0.00037003,0.496330,6679.1,9252864
2259,3.344466,,0.00036946,0.497301,6681.1,9256960
2260,3.292766,,0.00036889,0.493638,6684.6,9261056
2261,3.348538,,0.00036832,0.507747,6688.3,9265152
2262,3.375345,,0.00036776,0.502776,6690.6,9269248
2263,3.445038,,0.00036719,0.486063,6692.4,9273344
2264,3.396901,,0.00036663,0.516699,6694.4,9277440
2265,3.297929,,0.00036607,0.482456,6696.2,9281536
2266,3.430203,,0.00036552,0.539223,6697.8,9285632
2267,3.339510,,0.00036496,0.502407,6699.5,9289728
2268,3.441092,,0.00036441,0.495647,6701.4,9293824
2269,3.379359,,0.00036386,0.483698,6703.9,9297920
2270,3.289109,,0.00036331,0.475261,6705.8,9302016
2271,3.388702,,0.00036277,0.515569,6707.5,9306112
2272,3.294525,,0.00036223,0.523869,6709.4,9310208
2273,3.355560,,0.00036169,0.519524,6711.0,9314304
2274,3.262128,,0.00036115,0.509152,6712.8,9318400
2275,3.405814,,0.00036061,0.521054,6714.4,9322496
2276,3.282135,,0.00036008,0.500864,6716.5,9326592
2277,3.251160,,0.00035955,0.500553,6718.2,9330688
2278,3.401096,,0.00035902,0.485980,6720.1,9334784
2279,3.252886,,0.00035849,0.508247,6721.8,9338880
2280,3.310192,,0.00035797,0.494967,6723.5,9342976
2281,3.262837,,0.00035744,0.523027,6725.3,9347072
2282,3.281701,,0.00035693,0.507659,6726.9,9351168
2283,3.226973,,0.00035641,0.489348,6728.6,9355264
2284,3.331100,,0.00035589,0.504846,6730.3,9359360
2285,3.292018,,0.00035538,0.477859,6732.2,9363456
2286,3.308644,,0.00035487,0.500384,6733.9,9367552
2287,3.404138,,0.00035436,0.482991,6735.5,9371648
2288,3.337744,,0.00035386,0.487728,6737.3,9375744
2289,3.260023,,0.00035335,0.469292,6738.9,9379840
2290,3.374656,,0.00035285,0.494245,6740.6,9383936
2291,3.288626,,0.00035235,0.501904,6742.7,9388032
2292,3.365798,,0.00035186,0.505327,6744.9,9392128
2293,3.358946,,0.00035136,0.488933,6747.5,9396224
2294,3.429785,,0.00035087,0.485761,6749.9,9400320
2295,3.351493,,0.00035038,0.491491,6752.2,9404416
2296,3.375380,,0.00034989,0.510946,6754.3,9408512
2297,3.335297,,0.00034941,0.499258,6756.3,9412608
2298,3.331329,,0.00034892,0.470029,6758.5,9416704
2299,3.364646,,0.00034844,0.497407,6760.6,9420800
2300,3.367496,3.605910,0.00034797,0.513553,6773.9,9424896
2301,3.242258,,0.00034749,0.505578,6775.9,9428992
2302,3.392470,,0.00034702,0.507093,6777.9,9433088
2303,3.437922,,0.00034655,0.499165,6779.7,9437184
2304,3.358735,,0.00034608,0.490786,6781.5,9441280
2305,3.364016,,0.00034561,0.511655,6783.5,9445376
2306,3.372454,,0.00034515,0.494620,6785.4,9449472
2307,3.391378,,0.00034469,0.489012,6787.4,9453568
2308,3.245560,,0.00034423,0.478251,6789.3,9457664
2309,3.383060,,0.00034377,0.499658,6791.2,9461760
2310,3.399101,,0.00034332,0.495851,6793.0,9465856
2311,3.410959,,0.00034286,0.514647,6794.8,9469952
2312,3.434836,,0.00034241,0.491078,6796.7,9474048
2313,3.326741,,0.00034197,0.484822,6798.6,9478144
2314,3.395503,,0.00034152,0.495390,6800.4,9482240
2315,3.328499,,0.00034108,0.497678,6802.4,9486336
2316,3.298851,,0.00034064,0.490441,6804.5,9490432
2317,3.190014,,0.00034020,0.483982,6806.6,9494528
2318,3.314647,,0.00033976,0.500020,6808.7,9498624
2319,3.196038,,0.00033933,0.496940,6810.8,9502720
2320,3.324788,,0.00033890,0.487437,6812.8,9506816
2321,3.228366,,0.00033847,0.480833,6814.8,9510912
2322,3.264283,,0.00033804,0.494870,6816.8,9515008
2323,3.271020,,0.00033762,0.475430,6818.9,9519104
2324,3.335653,,0.00033720,0.475255,6820.7,9523200
2325,3.405115,,0.00033678,0.498127,6822.3,9527296
2326,3.389907,,0.00033636,0.508765,6823.9,9531392
2327,3.307594,,0.00033594,0.494654,6825.8,9535488
2328,3.289367,,0.00033553,0.499029,6827.6,9539584
2329,3.409335,,0.00033512,0.487693,6829.4,9543680
2330,3.249993,,0.00033471,0.475874,6831.2,9547776
2331,3.339478,,0.00033431,0.473258,6832.9,9551872
2332,3.438926,,0.00033390,0.510524,6834.6,9555968
2333,3.330113,,0.00033350,0.491380,6836.3,9560064
2334,3.383530,,0.00033311,0.511772,6838.1,9564160
2335,3.292646,,0.00033271,0.482504,6839.9,9568256
2336,3.364919,,0.00033232,0.485243,6841.6,9572352
2337,3.216461,,0.00033192,0.486349,6843.3,9576448
2338,3.418876,,0.00033154,0.517893,6844.9,9580544
2339,3.441598,,0.00033115,0.487561,6846.6,9584640
2340,3.304540,,0.00033076,0.485969,6848.3,9588736
2341,3.327339,,0.00033038,0.471591,6849.9,9592832
2342,3.280183,,0.00033000,0.486179,6851.6,9596928
2343,3.355201,,0.00032963,0.499735,6853.2,9601024
2344,3.317771,,0.00032925,0.501039,6855.1,9605120
2345,3.355773,,0.00032888,0.494393,6856.8,9609216
2346,3.157570,,0.00032851,0.523315,6858.7,9613312
2347,3.309493,,0.00032814,0.500210,6861.1,9617408
2348,3.323525,,0.00032778,0.490826,6863.0,9621504
2349,3.260718,,0.00032741,0.492992,6864.8,9625600
2350,3.316391,3.598461,0.00032705,0.473885,6877.3,9629696
2351,3.287302,,0.00032669,0.512921,6879.3,9633792
2352,3.331306,,0.00032634,0.547181,6881.2,9637888
2353,3.360889,,0.00032598,0.528862,6883.0,9641984
2354,3.178272,,0.00032563,0.495563,6884.8,9646080
2355,3.290690,,0.00032528,0.498941,6886.7,9650176
2356,3.361462,,0.00032494,0.497101,6888.5,9654272
2357,3.355552,,0.00032459,0.518728,6890.4,9658368
2358,3.309767,,0.00032425,0.488122,6892.2,9662464
2359,3.215319,,0.00032391,0.497488,6894.0,9666560
2360,3.328321,,0.00032358,0.533890,6895.7,9670656
2361,3.235108,,0.00032324,0.498966,6897.4,9674752
2362,3.247504,,0.00032291,0.491348,6899.1,9678848
2363,3.302360,,0.00032258,0.481010,6900.9,9682944
2364,3.341927,,0.00032225,0.541941,6902.6,9687040
2365,3.348576,,0.00032193,0.514489,6904.4,9691136
2366,3.291588,,0.00032160,0.507169,6906.3,9695232
2367,3.315798,,0.00032128,0.482396,6908.1,9699328
2368,3.240911,,0.00032096,0.494816,6909.9,9703424
2369,3.273619,,0.00032065,0.484814,6911.7,9707520
2370,3.393760,,0.00032034,0.500461,6913.5,9711616
2371,3.315415,,0.00032002,0.498177,6915.5,9715712
2372,3.250952,,0.00031972,0.467104,6917.5,9719808
2373,3.328570,,0.00031941,0.518873,6919.5,9723904
2374,3.413011,,0.00031911,0.530463,6921.5,9728000
2375,3.336558,,0.00031881,0.494322,6923.4,9732096
2376,3.302355,,0.00031851,0.503959,6925.3,9736192
2377,3.381705,,0.00031821,0.493397,6927.0,9740288
2378,3.344874,,0.00031792,0.508839,6928.8,9744384
2379,3.194820,,0.00031762,0.491120,6930.6,9748480
2380,3.312494,,0.00031733,0.489661,6932.4,9752576
2381,3.238655,,0.00031705,0.490410,6934.1,9756672
2382,3.303550,,0.00031676,0.498385,6935.9,9760768
2383,3.237562,,0.00031648,0.496855,6937.7,9764864
2384,3.364141,,0.00031620,0.500165,6939.6,9768960
2385,3.206178,,0.00031592,0.495498,6941.3,9773056
2386,3.361565,,0.00031565,0.495652,6943.0,9777152
2387,3.334376,,0.00031537,0.530102,6944.6,9781248
2388,3.227965,,0.00031510,0.481328,6946.3,9785344
2389,3.271701,,0.00031484,0.485978,6948.1,9789440
2390,3.261254,,0.00031457,0.495959,6950.5,9793536
2391,3.414238,,0.00031431,0.499835,6953.0,9797632
2392,3.307445,,0.00031405,0.492854,6955.4,9801728
2393,3.321859,,0.00031379,0.504918,6957.9,9805824
2394,3.221704,,0.00031353,0.496652,6960.2,9809920
2395,3.348367,,0.00031328,0.495831,6963.3,9814016
2396,3.376445,,0.00031303,0.544486,6965.9,9818112
2397,3.355943,,0.00031278,0.485492,6968.0,9822208
2398,3.375222,,0.00031253,0.506287,6970.1,9826304
2399,3.404869,,0.00031229,0.475247,6972.3,9830400
2400,3.231867,3.600083,0.00031205,0.477886,6987.0,9834496
2401,3.367371,,0.00031181,0.493611,6989.3,9838592
2402,3.250177,,0.00031157,0.497776,6991.0,9842688
2403,3.300932,,0.00031133,0.497614,6992.7,9846784
2404,3.196734,,0.00031110,0.490490,6994.3,9850880
2405,3.348765,,0.00031087,0.484351,6996.0,9854976
2406,3.280478,,0.00031065,0.507358,6997.6,9859072
2407,3.365938,,0.00031042,0.488188,6999.4,9863168
2408,3.359197,,0.00031020,0.502372,7001.2,9867264
2409,3.287384,,0.00030998,0.479607,7002.8,9871360
2410,3.348189,,0.00030976,0.514048,7004.6,9875456
2411,3.207281,,0.00030954,0.485304,7006.2,9879552
2412,3.307520,,0.00030933,0.493987,7007.9,9883648
2413,3.251811,,0.00030912,0.480839,7009.4,9887744
2414,3.310495,,0.00030891,0.502817,7011.0,9891840
2415,3.320888,,0.00030871,0.499517,7012.6,9895936
2416,3.396925,,0.00030850,0.494544,7014.3,9900032
2417,3.358666,,0.00030830,0.521545,7015.9,9904128
2418,3.473257,,0.00030810,0.515929,7017.4,9908224
2419,3.441036,,0.00030791,0.491879,7019.1,9912320
2420,3.426133,,0.00030771,0.485677,7020.6,9916416
2421,3.299157,,0.00030752,0.492793,7022.3,9920512
2422,3.350143,,0.00030733,0.522383,7024.0,9924608
2423,3.351620,,0.00030715,0.521134,7025.5,9928704
2424,3.358763,,0.00030696,0.498764,7027.2,9932800
2425,3.441521,,0.00030678,0.497220,7028.7,9936896
2426,3.284335,,0.00030660,0.503626,7030.3,9940992
2427,3.225644,,0.00030642,0.499257,7031.8,9945088
2428,3.271211,,0.00030625,0.492196,7033.3,9949184
2429,3.368715,,0.00030608,0.516371,7034.9,9953280
2430,3.418015,,0.00030591,0.512460,7036.4,9957376
2431,3.201890,,0.00030574,0.511766,7038.0,9961472
2432,3.322060,,0.00030557,0.523366,7040.1,9965568
2433,3.318504,,0.00030541,0.498528,7042.8,9969664
2434,3.389262,,0.00030525,0.501401,7044.7,9973760
2435,3.310926,,0.00030509,0.512619,7046.7,9977856
2436,3.278569,,0.00030494,0.489730,7048.5,9981952
2437,3.382438,,0.00030479,0.484330,7050.6,9986048
2438,3.325141,,0.00030463,0.480084,7052.5,9990144
2439,3.305194,,0.00030449,0.503653,7054.5,9994240
2440,3.313414,,0.00030434,0.493911,7056.3,9998336
2441,3.310376,,0.00030420,0.489245,7058.1,10002432
2442,3.304118,,0.00030406,0.480440,7059.8,10006528
2443,3.306243,,0.00030392,0.490136,7061.6,10010624
2444,3.385356,,0.00030378,0.507610,7063.3,10014720
2445,3.334970,,0.00030365,0.505480,7065.0,10018816
2446,3.238051,,0.00030352,0.506812,7066.9,10022912
2447,3.377948,,0.00030339,0.499654,7068.6,10027008
2448,3.308362,,0.00030326,0.508978,7070.3,10031104
2449,3.339249,,0.00030314,0.494931,7072.0,10035200
2450,3.281316,3.596794,0.00030301,0.505606,7083.7,10039296
